                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.2088,                 1.1677,                 1.4175,                0.80842,                0.77346,                0.84617,                0.55179,                 1.2581,                 1.0262,                 1.4447,               0.004885,               0.004885,               0.004885
                    158,                  1.209,                 1.1709,                 1.4167,                0.80067,                0.77957,                0.83842,                0.54699,                 1.2572,                 1.0193,                 1.4423,               0.004852,               0.004852,               0.004852
                    159,                 1.2108,                 1.1759,                 1.4158,                0.83031,                 0.7681,                0.84192,                0.54603,                 1.2618,                 1.0158,                 1.4449,               0.004819,               0.004819,               0.004819
                    160,                  1.201,                 1.1456,                  1.412,                0.81454,                0.77465,                0.84144,                0.54323,                 1.2591,                 1.0176,                 1.4419,               0.004786,               0.004786,               0.004786
                    161,                 1.2094,                 1.1752,                 1.4132,                0.82949,                0.76966,                0.84327,                0.54675,                 1.2564,                 1.0123,                  1.445,               0.004753,               0.004753,               0.004753
                    162,                 1.1984,                 1.1615,                 1.4026,                0.83855,                 0.7596,                0.84044,                0.54867,                 1.2492,                 1.0111,                 1.4388,                0.00472,                0.00472,                0.00472
                    163,                    1.2,                 1.1395,                 1.4073,                 0.8338,                0.76094,                 0.8432,                 0.5487,                 1.2514,                 1.0063,                 1.4398,               0.004687,               0.004687,               0.004687
                    164,                 1.1986,                 1.1468,                 1.4153,                 0.8387,                 0.7685,                0.84402,                0.55085,                 1.2518,                 1.0021,                 1.4383,               0.004654,               0.004654,               0.004654
                    165,                 1.1943,                 1.1517,                 1.4071,                0.84287,                0.76661,                0.84396,                0.54887,                 1.2585,                0.99773,                 1.4395,               0.004621,               0.004621,               0.004621
                    166,                 1.1918,                 1.1417,                 1.4075,                0.84371,                0.75699,                0.84313,                0.54534,                 1.2582,                0.99928,                  1.436,               0.004588,               0.004588,               0.004588
                    167,                 1.1898,                 1.1374,                 1.4043,                0.83915,                0.76222,                0.84443,                 0.5565,                 1.2517,                0.99268,                 1.4328,               0.004555,               0.004555,               0.004555
                    168,                 1.1838,                 1.1499,                  1.402,                0.84355,                0.76316,                0.84696,                0.55736,                 1.2473,                0.98777,                 1.4275,               0.004522,               0.004522,               0.004522
                    169,                 1.1959,                 1.1614,                 1.4008,                0.82215,                0.79049,                0.85076,                0.56328,                 1.2454,                0.98345,                 1.4259,               0.004489,               0.004489,               0.004489
                    170,                 1.1826,                  1.139,                 1.4037,                0.82837,                0.78416,                0.85106,                0.56012,                 1.2411,                0.98488,                 1.4233,               0.004456,               0.004456,               0.004456
                    171,                 1.1908,                 1.1404,                  1.398,                0.85824,                0.76763,                0.84939,                0.55835,                 1.2427,                0.98837,                 1.4236,               0.004423,               0.004423,               0.004423
                    172,                 1.1859,                 1.1415,                 1.3966,                 0.8533,                0.75681,                0.84718,                0.55643,                 1.2467,                0.98765,                 1.4272,                0.00439,                0.00439,                0.00439
                    173,                 1.1783,                 1.1269,                 1.3992,                0.85004,                0.77223,                0.85218,                0.55896,                 1.2475,                0.98705,                 1.4254,               0.004357,               0.004357,               0.004357
                    174,                 1.1791,                 1.1312,                 1.3913,                0.85893,                0.77684,                0.85518,                0.55947,                 1.2462,                0.98497,                 1.4256,               0.004324,               0.004324,               0.004324
                    175,                 1.1775,                 1.1286,                 1.3943,                 0.8495,                0.78303,                0.85524,                0.56318,                 1.2401,                0.98042,                 1.4205,               0.004291,               0.004291,               0.004291
                    176,                 1.1738,                 1.1185,                 1.3881,                0.84974,                0.77374,                0.85473,                0.56305,                 1.2394,                0.98032,                 1.4216,               0.004258,               0.004258,               0.004258
                    177,                 1.1842,                 1.1259,                 1.3891,                0.85344,                0.77079,                0.85456,                0.56359,                 1.2405,                0.97987,                 1.4216,               0.004225,               0.004225,               0.004225
                    178,                 1.1683,                 1.1135,                 1.3877,                0.85097,                0.77427,                0.85467,                0.56296,                 1.2403,                0.97873,                  1.421,               0.004192,               0.004192,               0.004192
                    179,                 1.1718,                 1.1119,                 1.3874,                0.84739,                0.77602,                0.85623,                0.56562,                 1.2403,                0.97441,                 1.4211,               0.004159,               0.004159,               0.004159
                    180,                 1.1725,                 1.1035,                 1.3888,                0.84835,                0.77213,                0.85671,                0.56445,                 1.2392,                0.97549,                 1.4198,               0.004126,               0.004126,               0.004126
                    181,                 1.1744,                 1.1105,                 1.3859,                0.85943,                0.76438,                0.85748,                0.56277,                 1.2381,                0.97577,                 1.4181,               0.004093,               0.004093,               0.004093
                    182,                 1.1696,                 1.1036,                 1.3871,                0.84779,                0.77388,                0.85412,                0.56196,                 1.2358,                0.97794,                 1.4165,                0.00406,                0.00406,                0.00406
                    183,                 1.1678,                 1.1048,                 1.3848,                0.84093,                0.78411,                0.85378,                0.56283,                 1.2323,                0.97749,                 1.4173,               0.004027,               0.004027,               0.004027
                    184,                  1.143,                 1.0897,                 1.3602,                0.83461,                 0.7767,                 0.8468,                 0.5618,                 1.2328,                 0.9758,                 1.4182,               0.003994,               0.003994,               0.003994
                    185,                 1.1693,                 1.1022,                 1.3847,                0.83334,                0.78314,                0.85338,                0.56382,                 1.2306,                0.96821,                  1.417,               0.003961,               0.003961,               0.003961
                    186,                 1.1614,                 1.1045,                 1.3754,                0.83271,                 0.7858,                0.85211,                 0.5636,                 1.2325,                0.96392,                 1.4158,               0.003928,               0.003928,               0.003928
                    187,                 1.1575,                 1.1102,                 1.3793,                0.84051,                0.77885,                0.85026,                0.55953,                 1.2319,                0.97024,                 1.4169,               0.003895,               0.003895,               0.003895
                    188,                 1.1573,                 1.1002,                 1.3757,                0.84563,                0.78039,                0.85126,                0.56293,                 1.2301,                 0.9712,                 1.4133,               0.003862,               0.003862,               0.003862
                    189,                 1.1534,                 1.0937,                 1.3649,                0.84209,                0.77281,                0.85053,                0.56371,                   1.23,                0.96703,                 1.4134,               0.003829,               0.003829,               0.003829
                    190,                 1.1445,                 1.0752,                 1.3648,                0.83978,                0.78725,                0.85572,                0.56664,                 1.2307,                0.96535,                 1.4154,               0.003796,               0.003796,               0.003796
                    191,                 1.1557,                 1.0927,                 1.3758,                0.83306,                0.78814,                0.85411,                0.56563,                 1.2323,                0.96415,                 1.4151,               0.003763,               0.003763,               0.003763
                    192,                 1.1572,                 1.0867,                  1.376,                0.84155,                0.77658,                0.84962,                0.56652,                 1.2313,                0.96431,                 1.4141,                0.00373,                0.00373,                0.00373
                    193,                 1.1372,                 1.0837,                 1.3687,                0.85148,                0.77994,                0.85236,                0.56591,                 1.2312,                0.96155,                 1.4156,               0.003697,               0.003697,               0.003697
                    194,                 1.1558,                 1.0787,                 1.3646,                0.84986,                0.78215,                0.85115,                0.56491,                 1.2304,                0.96291,                 1.4139,               0.003664,               0.003664,               0.003664
                    195,                 1.1392,                   1.07,                 1.3636,                0.85391,                0.77561,                0.85364,                0.56642,                 1.2302,                0.96114,                 1.4123,               0.003631,               0.003631,               0.003631
                    196,                 1.1457,                 1.0651,                 1.3594,                0.86325,                0.77509,                 0.8534,                0.56641,                 1.2321,                 0.9576,                 1.4131,               0.003598,               0.003598,               0.003598
                    197,                 1.1428,                 1.0718,                 1.3568,                0.86327,                0.77309,                 0.8526,                0.56587,                 1.2358,                0.95806,                 1.4158,               0.003565,               0.003565,               0.003565
                    198,                 1.1413,                  1.068,                 1.3583,                 0.8595,                0.77489,                0.85302,                0.56541,                 1.2382,                0.95817,                 1.4177,               0.003532,               0.003532,               0.003532
                    199,                 1.1419,                 1.0653,                 1.3623,                0.86165,                0.77453,                0.85477,                0.56685,                 1.2374,                 0.9554,                 1.4168,               0.003499,               0.003499,               0.003499
                    200,                  1.146,                  1.067,                 1.3591,                0.86156,                0.77236,                0.85457,                0.56946,                 1.2373,                0.95446,                 1.4173,               0.003466,               0.003466,               0.003466
                    201,                 1.1381,                 1.0571,                 1.3536,                0.86309,                0.77067,                0.85407,                0.57129,                 1.2363,                0.95143,                 1.4158,               0.003433,               0.003433,               0.003433
                    202,                 1.1383,                 1.0631,                 1.3605,                0.85816,                0.77187,                0.85568,                 0.5723,                 1.2358,                0.94982,                 1.4173,                 0.0034,                 0.0034,                 0.0034
                    203,                 1.1363,                 1.0615,                 1.3528,                0.86228,                0.76967,                0.85528,                0.56983,                 1.2375,                0.94954,                 1.4192,               0.003367,               0.003367,               0.003367
                    204,                 1.1318,                 1.0627,                 1.3563,                0.85558,                0.76124,                0.85644,                0.57062,                  1.237,                0.94853,                 1.4178,               0.003334,               0.003334,               0.003334
                    205,                  1.131,                 1.0576,                 1.3523,                0.86202,                0.75526,                0.85677,                0.57097,                 1.2365,                0.94603,                 1.4177,               0.003301,               0.003301,               0.003301
                    206,                 1.1356,                 1.0542,                 1.3511,                0.84393,                0.77529,                0.85933,                0.57152,                 1.2352,                0.94474,                  1.416,               0.003268,               0.003268,               0.003268
                    207,                  1.128,                 1.0449,                 1.3477,                0.86017,                 0.7672,                 0.8628,                0.57504,                 1.2341,                0.94434,                 1.4156,               0.003235,               0.003235,               0.003235
                    208,                  1.122,                 1.0484,                 1.3506,                0.85421,                0.76877,                0.85991,                0.57512,                 1.2361,                0.94365,                  1.418,               0.003202,               0.003202,               0.003202
                    209,                  1.122,                 1.0405,                 1.3496,                0.84429,                0.77644,                0.85845,                0.57433,                 1.2348,                0.94215,                 1.4165,               0.003169,               0.003169,               0.003169
                    210,                 1.1225,                 1.0233,                 1.3441,                 0.8462,                0.77194,                 0.8587,                0.57434,                 1.2347,                0.94491,                 1.4157,               0.003136,               0.003136,               0.003136
                    211,                 1.1186,                 1.0368,                 1.3425,                0.85247,                0.76975,                0.85905,                0.57534,                 1.2357,                 0.9442,                 1.4157,               0.003103,               0.003103,               0.003103
                    212,                 1.1238,                 1.0351,                 1.3419,                0.85517,                0.77004,                0.85905,                0.57264,                 1.2368,                0.94559,                 1.4171,                0.00307,                0.00307,                0.00307
                    213,                 1.1312,                 1.0378,                 1.3459,                0.84236,                0.78374,                0.85867,                0.56993,                 1.2373,                0.94608,                 1.4174,               0.003037,               0.003037,               0.003037
                    214,                  1.121,                  1.026,                 1.3422,                0.84284,                0.78274,                0.85828,                0.57104,                 1.2364,                0.94681,                 1.4153,               0.003004,               0.003004,               0.003004
                    215,                 1.1096,                 1.0355,                 1.3368,                0.84484,                0.78443,                0.85696,                0.57148,                 1.2366,                0.94884,                 1.4145,               0.002971,               0.002971,               0.002971
                    216,                 1.1204,                 1.0258,                 1.3389,                0.84731,                0.78102,                0.85778,                0.57184,                  1.236,                0.94713,                 1.4139,               0.002938,               0.002938,               0.002938
                    217,                 1.1116,                 1.0278,                 1.3343,                0.84362,                0.77815,                0.85746,                0.57017,                 1.2371,                0.94647,                 1.4155,               0.002905,               0.002905,               0.002905
                    218,                 1.0998,                 1.0067,                 1.3278,                0.84495,                0.77811,                0.85814,                0.57186,                 1.2362,                0.94663,                  1.416,               0.002872,               0.002872,               0.002872
                    219,                 1.1204,                 1.0288,                 1.3445,                0.86439,                0.75952,                0.85782,                0.57067,                 1.2371,                0.94686,                 1.4168,               0.002839,               0.002839,               0.002839
                    220,                 1.1195,                 1.0222,                 1.3365,                0.86601,                0.76552,                0.85829,                0.57138,                  1.237,                0.94569,                 1.4175,               0.002806,               0.002806,               0.002806
                    221,                 1.1082,                 1.0173,                 1.3348,                0.86315,                0.76909,                0.85868,                0.57228,                 1.2373,                0.94571,                  1.417,               0.002773,               0.002773,               0.002773
                    222,                 1.1134,                 1.0172,                 1.3383,                0.86632,                0.76301,                0.85592,                0.57054,                  1.237,                0.94673,                 1.4164,                0.00274,                0.00274,                0.00274
                    223,                 1.1102,                 1.0086,                 1.3316,                0.85749,                0.77333,                0.85723,                0.57008,                 1.2376,                0.94568,                 1.4164,               0.002707,               0.002707,               0.002707
                    224,                 1.0951,                 1.0017,                 1.3235,                0.86531,                 0.7712,                0.85775,                0.57081,                 1.2355,                0.94502,                 1.4152,               0.002674,               0.002674,               0.002674
                    225,                 1.1004,                 1.0156,                 1.3272,                0.86456,                0.77365,                0.85799,                 0.5714,                  1.235,                 0.9463,                 1.4145,               0.002641,               0.002641,               0.002641
                    226,                 1.1042,                 1.0166,                 1.3317,                0.85669,                0.77245,                0.85619,                0.57396,                  1.235,                0.94664,                 1.4132,               0.002608,               0.002608,               0.002608
                    227,                 1.0896,                0.99602,                 1.3216,                0.85654,                0.77476,                 0.8563,                0.57179,                 1.2339,                0.94334,                 1.4127,               0.002575,               0.002575,               0.002575
                    228,                 1.1018,                 1.0092,                 1.3306,                 0.8603,                0.77164,                0.85617,                0.57197,                 1.2327,                0.94346,                 1.4141,               0.002542,               0.002542,               0.002542
                    229,                 1.1043,                0.99995,                 1.3311,                0.85224,                0.77306,                0.85673,                0.57192,                 1.2332,                0.94233,                 1.4129,               0.002509,               0.002509,               0.002509
                    230,                 1.0961,                0.99821,                 1.3184,                0.85273,                 0.7733,                0.85796,                0.57256,                 1.2331,                0.94282,                 1.4132,               0.002476,               0.002476,               0.002476
                    231,                 1.0879,                0.98344,                 1.3138,                 0.8638,                0.77186,                 0.8589,                0.57095,                 1.2323,                0.94087,                 1.4121,               0.002443,               0.002443,               0.002443
                    232,                 1.0996,                 1.0025,                 1.3261,                0.86271,                0.77274,                0.85866,                0.57161,                 1.2323,                0.94001,                  1.413,                0.00241,                0.00241,                0.00241
                    233,                 1.0846,                0.98099,                 1.3078,                0.86838,                0.77072,                0.86141,                0.57431,                 1.2302,                0.93833,                 1.4126,               0.002377,               0.002377,               0.002377
                    234,                 1.0856,                0.98009,                 1.3113,                0.86407,                0.77511,                0.86167,                0.57407,                 1.2291,                0.93807,                 1.4121,               0.002344,               0.002344,               0.002344
                    235,                 1.0871,                0.98243,                 1.3141,                0.85485,                0.78322,                0.86141,                0.57595,                 1.2283,                0.93641,                 1.4116,               0.002311,               0.002311,               0.002311
                    236,                 1.0763,                 0.9744,                  1.309,                0.85525,                0.78083,                0.86094,                0.57454,                  1.227,                0.93595,                 1.4108,               0.002278,               0.002278,               0.002278
                    237,                 1.0737,                0.96792,                 1.3036,                0.85845,                0.77894,                0.85948,                0.57367,                 1.2274,                0.93477,                 1.4103,               0.002245,               0.002245,               0.002245
                    238,                 1.0873,                 0.9996,                 1.3192,                 0.8642,                0.78035,                0.85984,                0.57321,                 1.2273,                0.93476,                 1.4104,               0.002212,               0.002212,               0.002212
                    239,                 1.0831,                 0.9787,                 1.3141,                0.86094,                0.77884,                0.85915,                0.57314,                 1.2268,                0.93524,                 1.4107,               0.002179,               0.002179,               0.002179
                    240,                 1.0784,                0.97543,                 1.3035,                0.86347,                0.77851,                0.85825,                0.57204,                 1.2262,                0.93413,                 1.4097,               0.002146,               0.002146,               0.002146
                    241,                 1.0651,                0.97761,                 1.3033,                0.86029,                0.77826,                0.85815,                0.57487,                 1.2248,                0.93529,                 1.4083,               0.002113,               0.002113,               0.002113
                    242,                 1.0829,                0.96092,                 1.3102,                0.86702,                0.77478,                0.85875,                0.57421,                 1.2252,                0.93548,                 1.4089,                0.00208,                0.00208,                0.00208
                    243,                 1.0829,                 0.9771,                 1.3095,                0.86972,                0.78044,                0.86244,                0.57388,                  1.225,                0.93567,                 1.4086,               0.002047,               0.002047,               0.002047
                    244,                 1.0825,                0.96589,                 1.3146,                0.87109,                0.78165,                0.86177,                0.57457,                 1.2251,                0.93552,                  1.409,               0.002014,               0.002014,               0.002014
                    245,                 1.0733,                0.96015,                   1.31,                0.87151,                0.78068,                0.86159,                 0.5747,                 1.2265,                0.93562,                 1.4102,               0.001981,               0.001981,               0.001981
                    246,                 1.0727,                0.96113,                 1.3094,                0.87175,                0.78204,                0.86207,                0.57388,                 1.2255,                0.93506,                 1.4089,               0.001948,               0.001948,               0.001948
                    247,                  1.067,                0.95947,                 1.3024,                0.87273,                0.78157,                0.86237,                0.57336,                 1.2255,                  0.935,                 1.4084,               0.001915,               0.001915,               0.001915
                    248,                 1.0677,                0.95602,                 1.3041,                0.87359,                0.78318,                0.86239,                0.57387,                 1.2254,                0.93423,                 1.4083,               0.001882,               0.001882,               0.001882
                    249,                  1.063,                0.95229,                 1.2976,                0.86731,                0.78587,                 0.8625,                0.57296,                 1.2258,                0.93338,                 1.4082,               0.001849,               0.001849,               0.001849
                    250,                 1.0641,                0.96916,                 1.3005,                0.86535,                 0.7854,                0.86206,                0.57313,                 1.2268,                0.93304,                 1.4083,               0.001816,               0.001816,               0.001816
                    251,                 1.0669,                0.96635,                  1.305,                0.86097,                0.78776,                0.86218,                0.57436,                 1.2266,                0.93265,                 1.4078,               0.001783,               0.001783,               0.001783
                    252,                 1.0566,                0.94813,                 1.2931,                0.86582,                0.78425,                0.86221,                 0.5734,                 1.2269,                 0.9326,                 1.4076,                0.00175,                0.00175,                0.00175
                    253,                 1.0733,                 0.9651,                  1.306,                0.86641,                0.78526,                0.86219,                0.57312,                 1.2274,                0.93324,                 1.4079,               0.001717,               0.001717,               0.001717
                    254,                 1.0595,                0.94346,                 1.2933,                0.86844,                0.78474,                0.86203,                 0.5735,                 1.2276,                0.93451,                  1.408,               0.001684,               0.001684,               0.001684
                    255,                  1.054,                0.94977,                 1.2859,                 0.8658,                0.78644,                0.86184,                0.57273,                 1.2276,                 0.9351,                 1.4077,               0.001651,               0.001651,               0.001651
                    256,                 1.0702,                0.95591,                 1.2987,                0.87193,                0.78209,                0.86163,                0.57232,                 1.2277,                  0.936,                 1.4078,               0.001618,               0.001618,               0.001618
                    257,                 1.0587,                0.94455,                 1.2961,                0.86272,                0.78887,                0.86128,                0.57236,                  1.228,                0.93654,                 1.4085,               0.001585,               0.001585,               0.001585
                    258,                  1.052,                0.93464,                  1.286,                0.85978,                0.78963,                0.86106,                0.57235,                 1.2271,                0.93655,                  1.407,               0.001552,               0.001552,               0.001552
                    259,                 1.0488,                0.92892,                 1.2863,                0.85977,                0.78972,                0.86118,                0.57336,                 1.2273,                0.93498,                  1.407,               0.001519,               0.001519,               0.001519
                    260,                 1.0486,                0.93648,                 1.2864,                0.85407,                0.78572,                0.85656,                0.57186,                 1.2275,                 0.9348,                 1.4072,               0.001486,               0.001486,               0.001486
                    261,                 1.0635,                0.94928,                 1.3056,                0.86327,                0.78335,                0.85724,                0.57332,                 1.2272,                  0.935,                  1.407,               0.001453,               0.001453,               0.001453
                    262,                 1.0545,                0.93564,                 1.2939,                0.85896,                0.78524,                0.85674,                0.57225,                 1.2274,                0.93472,                 1.4073,                0.00142,                0.00142,                0.00142
                    263,                  1.052,                0.92872,                 1.2904,                0.85696,                0.78569,                0.85666,                 0.5718,                 1.2274,                0.93325,                 1.4072,               0.001387,               0.001387,               0.001387
                    264,                 1.0417,                0.92165,                 1.2832,                0.85833,                0.78613,                0.85704,                0.57175,                  1.227,                0.93294,                  1.407,               0.001354,               0.001354,               0.001354
                    265,                 1.0415,                0.92646,                 1.2823,                0.85603,                 0.7869,                0.85755,                0.57377,                 1.2269,                0.93223,                 1.4072,               0.001321,               0.001321,               0.001321
                    266,                 1.0388,                0.92008,                 1.2801,                0.85389,                 0.7894,                0.85702,                0.57354,                 1.2269,                0.93202,                 1.4071,               0.001288,               0.001288,               0.001288
                    267,                 1.0377,                0.92854,                 1.2829,                0.85692,                 0.7934,                0.86121,                0.57452,                 1.2267,                0.93094,                 1.4066,               0.001255,               0.001255,               0.001255
                    268,                 1.0586,                0.93792,                 1.2953,                0.84797,                0.79949,                0.86133,                0.57507,                 1.2266,                0.93121,                 1.4072,               0.001222,               0.001222,               0.001222
                    269,                 1.0454,                0.93141,                 1.2839,                0.85131,                0.79473,                0.86099,                0.57483,                 1.2264,                0.93105,                 1.4073,               0.001189,               0.001189,               0.001189
                    270,                 1.0383,                 0.9328,                 1.2828,                0.84414,                0.80038,                0.86084,                0.57484,                 1.2264,                0.93123,                 1.4076,               0.001156,               0.001156,               0.001156
                    271,                 1.0405,                0.91796,                 1.2804,                 0.8467,                0.80184,                0.86066,                0.57512,                 1.2264,                0.93151,                 1.4074,               0.001123,               0.001123,               0.001123
                    272,                 1.0387,                0.91991,                 1.2768,                0.84221,                0.80286,                0.86079,                0.57566,                 1.2266,                0.93165,                 1.4075,                0.00109,                0.00109,                0.00109
                    273,                 1.0381,                0.91341,                 1.2757,                0.84285,                0.80331,                0.86081,                0.57464,                 1.2266,                 0.9314,                 1.4072,               0.001057,               0.001057,               0.001057
                    274,                 1.0308,                0.90353,                 1.2706,                 0.8434,                0.80393,                 0.8608,                0.57505,                  1.226,                0.93069,                 1.4065,               0.001024,               0.001024,               0.001024
                    275,                 1.0364,                0.91061,                 1.2843,                0.84966,                0.80072,                0.86093,                0.57556,                 1.2263,                0.93087,                 1.4067,               0.000991,               0.000991,               0.000991
                    276,                  1.025,                0.89738,                 1.2754,                0.84775,                0.80081,                0.86087,                0.57479,                 1.2266,                 0.9315,                 1.4072,               0.000958,               0.000958,               0.000958
                    277,                 1.0314,                0.90496,                 1.2789,                0.84771,                0.80046,                 0.8612,                0.57512,                 1.2272,                0.93133,                 1.4074,               0.000925,               0.000925,               0.000925
                    278,                 1.0332,                0.90556,                 1.2682,                0.84756,                0.79979,                0.86167,                0.57512,                 1.2272,                0.93156,                 1.4073,               0.000892,               0.000892,               0.000892
                    279,                 1.0248,                0.89919,                 1.2713,                0.84741,                 0.7986,                0.86276,                0.57628,                 1.2269,                0.93197,                 1.4071,               0.000859,               0.000859,               0.000859
                    280,                 1.0153,                 0.8787,                 1.2626,                0.85405,                0.79601,                0.86281,                 0.5764,                 1.2272,                0.93157,                 1.4071,               0.000826,               0.000826,               0.000826
                    281,                 1.0202,                0.89786,                 1.2638,                0.85419,                0.79561,                0.86287,                0.57722,                 1.2271,                0.93173,                 1.4072,               0.000793,               0.000793,               0.000793
                    282,                 1.0231,                0.89993,                 1.2668,                0.85268,                0.79721,                0.86344,                0.57682,                 1.2274,                0.93186,                 1.4076,                0.00076,                0.00076,                0.00076
                    283,                 1.0269,                0.90767,                 1.2774,                 0.8537,                0.79656,                0.86359,                0.57726,                  1.228,                0.93076,                 1.4077,               0.000727,               0.000727,               0.000727
                    284,                 1.0357,                0.90081,                 1.2738,                 0.8559,                0.79393,                0.86395,                0.57675,                 1.2281,                0.93157,                 1.4077,               0.000694,               0.000694,               0.000694
                    285,                 1.0121,                 0.8932,                 1.2659,                  0.855,                0.79548,                0.86432,                0.57795,                 1.2284,                0.93133,                 1.4077,               0.000661,               0.000661,               0.000661
                    286,                 1.0112,                0.88381,                 1.2607,                0.85795,                0.79185,                0.86466,                0.57773,                 1.2279,                0.93075,                 1.4074,               0.000628,               0.000628,               0.000628
                    287,                 1.0148,                 0.8963,                 1.2644,                0.85789,                0.79006,                 0.8642,                0.57794,                 1.2281,                0.93039,                 1.4076,               0.000595,               0.000595,               0.000595
                    288,                 1.0161,                0.88237,                 1.2606,                0.85704,                 0.7909,                0.86436,                0.57755,                 1.2286,                 0.9297,                  1.408,               0.000562,               0.000562,               0.000562
                    289,                 1.0106,                0.89554,                 1.2591,                0.85887,                0.79042,                0.86447,                0.57915,                 1.2288,                0.92909,                 1.4081,               0.000529,               0.000529,               0.000529
                    290,                 1.0106,                 0.8872,                 1.2597,                0.85783,                 0.7906,                0.86403,                0.57847,                 1.2289,                0.92881,                 1.4079,               0.000496,               0.000496,               0.000496
                    291,                0.97949,                0.72637,                  1.246,                0.85899,                0.79161,                0.86454,                0.57857,                 1.2285,                0.92903,                 1.4083,               0.000463,               0.000463,               0.000463
                    292,                0.94874,                0.70267,                  1.225,                0.85772,                0.79448,                0.86419,                0.57902,                 1.2281,                0.92837,                  1.408,                0.00043,                0.00043,                0.00043
                    293,                0.94197,                 0.6877,                 1.2223,                0.84294,                0.80569,                0.86408,                0.57814,                 1.2286,                0.92774,                 1.4084,               0.000397,               0.000397,               0.000397
                    294,                0.93787,                0.67727,                 1.2205,                 0.8427,                0.80615,                0.86371,                0.57783,                 1.2284,                0.92767,                 1.4084,               0.000364,               0.000364,               0.000364
                    295,                0.93161,                0.67241,                 1.2145,                0.85908,                 0.7938,                0.86377,                 0.5772,                 1.2282,                0.92809,                 1.4086,               0.000331,               0.000331,               0.000331
                    296,                0.92712,                0.67277,                 1.2132,                0.84276,                0.80741,                0.86372,                0.57687,                 1.2279,                0.92762,                 1.4081,               0.000298,               0.000298,               0.000298
                    297,                0.91807,                0.66544,                  1.207,                0.84602,                0.80521,                 0.8639,                0.57705,                 1.2284,                0.92739,                 1.4086,               0.000265,               0.000265,               0.000265
                    298,                0.92767,                0.67202,                 1.2187,                0.85078,                0.80342,                0.86379,                0.57653,                 1.2282,                0.92665,                 1.4083,               0.000232,               0.000232,               0.000232
                    299,                0.91862,                0.66413,                 1.2082,                 0.8507,                0.80394,                  0.864,                0.57652,                 1.2282,                0.92693,                 1.4087,               0.000199,               0.000199,               0.000199
                    300,                0.92296,                0.66409,                 1.2104,                0.85287,                0.80168,                0.86417,                0.57706,                 1.2288,                0.92681,                 1.4093,               0.000166,               0.000166,               0.000166
